tid,label,lat,lon,day,hour,poi,category,price,rating,weather
9896,349,40.80019176006321,-73.9946633577347,Wednesday,18,31205,Shop & Service,-999,-999.0,Clouds
9896,349,40.8002312249141,-73.99446487426759,Wednesday,18,13693,Food,1,7.3,Clouds
9896,349,40.8515564204623,-73.952043056488,Wednesday,18,26870,Travel & Transport,-999,-999.0,Clouds
9896,349,40.7565992866957,-73.97380573309741,Wednesday,19,20397,Travel & Transport,-999,-999.0,Rain
9896,349,40.7567306858662,-73.9740697462571,Wednesday,19,17957,Professional & Other Places,-999,-999.0,Rain
9896,349,40.758783256002495,-73.97273245848051,Wednesday,20,31374,Shop & Service,-999,6.2,Rain
9896,349,40.735646,-74.007346,Wednesday,21,2926,Nightlife Spot,3,8.9,Clouds
9896,349,40.7356761223145,-74.007338239328,Wednesday,21,1003,Nightlife Spot,2,8.4,Clouds
9896,349,40.8331969234033,-73.9140737056732,Thursday,6,2317,Travel & Transport,-999,-999.0,Clouds
9896,349,40.8317109030223,-73.9098465262795,Thursday,6,27730,Shop & Service,-999,-999.0,Clouds
9896,349,40.713889482488206,-73.87033078653391,Thursday,7,14202,Outdoors & Recreation,-999,-999.0,Rain
9896,349,40.7111736015186,-73.85442922350141,Thursday,7,9978,Food,1,5.3,Rain
9896,349,40.711608,-73.85917,Thursday,7,29199,Shop & Service,-999,8.5,Rain
9896,349,40.7099058701825,-73.8594102859497,Thursday,7,36541,Food,1,8.1,Rain
9896,349,40.734055576476294,-73.8708472251892,Thursday,9,1655,Shop & Service,-999,7.5,Clouds
9896,349,40.731541159303205,-73.87436770649879,Thursday,9,18340,Shop & Service,-999,7.4,Clouds
9896,349,40.7346246557809,-73.86889457702641,Thursday,10,19647,Food,-999,6.0,Clouds
9896,349,40.745212,-73.978328,Thursday,13,4795,Nightlife Spot,2,6.3,Clouds
9896,349,40.745107038779395,-73.97835016250609,Thursday,15,8162,Food,1,5.9,Clouds
9896,349,40.710146356191004,-73.8666613092824,Thursday,16,9487,Shop & Service,-999,8.5,Clouds
9896,349,40.7083281097672,-73.8691091537476,Thursday,16,19789,Food,2,-999.0,Clouds
9896,349,40.7088766277,-73.8692454553354,Thursday,16,31736,Shop & Service,-999,7.9,Clouds
9896,349,40.70832158637,-73.86889516197449,Thursday,16,10155,Professional & Other Places,-999,-999.0,Clouds
9896,349,40.7629885594677,-74.0210238748215,Friday,9,12796,Professional & Other Places,-999,-999.0,Clouds
9896,349,40.766024765559294,-74.02273953099191,Friday,9,3050,Travel & Transport,-999,5.3,Clouds
9896,349,40.7640963068463,-74.0202140808105,Friday,9,36313,Outdoors & Recreation,-999,9.1,Clouds
9896,349,40.7539867104117,-73.9838218688965,Friday,10,20719,Outdoors & Recreation,-999,9.7,Clouds
9896,349,40.760242925275705,-73.9750684014545,Friday,10,19460,Food,2,6.3,Clouds
9896,349,40.760256719457004,-73.9749823106934,Friday,10,74,Outdoors & Recreation,-999,8.2,Clouds
9896,349,40.7589206283909,-73.9792523660094,Friday,12,29948,Professional & Other Places,-999,-999.0,Clouds
9896,349,40.7595257345709,-73.9785349574278,Friday,12,5395,Nightlife Spot,2,6.3,Clouds
9896,349,40.720738535709295,-73.995264228258,Friday,15,7307,Food,2,9.4,Clouds
9896,349,40.72067015,-73.99505785,Friday,15,253,Food,3,6.1,Clouds
9896,349,40.7205030952165,-73.9947133046551,Friday,15,15593,Nightlife Spot,3,6.0,Clouds
9896,349,40.723856037082,-73.9964067935944,Friday,17,12453,Food,1,9.3,Clear
9896,349,40.80019176006321,-73.9946633577347,Saturday,12,31205,Shop & Service,-999,-999.0,Clear
9896,349,40.8002312249141,-73.99446487426759,Saturday,12,13693,Food,1,7.3,Clear
9896,349,40.74613527198429,-73.9827919006348,Saturday,14,38019,Food,3,-999.0,Clouds
9896,349,40.71901523,-74.006786,Saturday,15,17947,Food,2,-999.0,Clouds
9896,349,40.7193419768135,-74.0071373946128,Saturday,16,11564,Shop & Service,-999,-999.0,Clouds
9896,349,40.718866,-74.00668,Saturday,16,11351,Food,4,-999.0,Clouds
9896,349,40.7344862402189,-73.99211361254491,Saturday,17,583,Food,2,8.1,Clouds
9896,349,40.7344859469065,-73.9920906570492,Saturday,17,28794,Food,2,7.5,Clouds
9896,349,40.737632565528,-74.0040349960327,Saturday,17,35157,Food,3,9.0,Clouds
9896,349,40.739619,-74.006403,Saturday,19,20543,Nightlife Spot,2,-999.0,Clouds
9896,349,40.739550813228895,-74.00628236760791,Saturday,19,3410,Shop & Service,-999,8.5,Clouds
9896,349,40.740266,-74.005814,Saturday,20,25229,Food,3,9.0,Clouds
9896,349,40.7422776423514,-73.9852555360646,Saturday,22,19865,Nightlife Spot,4,-999.0,Snow
9896,349,40.8326120241738,-73.9153523711807,Saturday,23,32356,Food,1,-999.0,Snow
9896,349,40.832593479216,-73.9152892184725,Saturday,23,24617,Food,1,-999.0,Snow
9896,349,40.8325908279343,-73.9149332664609,Sunday,14,9280,Shop & Service,-999,-999.0,Clouds
9896,349,40.8324407463521,-73.91492178412709,Sunday,14,272,Professional & Other Places,-999,-999.0,Clouds
9896,349,40.83329771,-73.91433,Sunday,19,9883,Food,2,-999.0,Clouds
9897,349,40.83258630275,-73.91532940656191,Monday,8,16072,Residence,-999,-999.0,Clear
9897,349,40.832593479216,-73.9152892184725,Monday,8,24617,Food,1,-999.0,Clear
9897,349,40.8324407463521,-73.91492178412709,Monday,8,272,Professional & Other Places,-999,-999.0,Clear
9897,349,40.7140035022637,-74.00871545455071,Tuesday,12,23146,Food,1,5.7,Fog
9897,349,40.7149064367463,-74.0076308983927,Tuesday,12,33363,Shop & Service,-999,6.5,Fog
9897,349,40.835209122135296,-73.9194228070379,Tuesday,17,18571,Food,1,-999.0,Clouds
9897,349,40.8375832506645,-73.9223105258021,Wednesday,8,1280,Shop & Service,-999,-999.0,Fog
9897,349,40.8129751682281,-74.00172829627991,Wednesday,17,2664,Professional & Other Places,-999,-999.0,Clear
9897,349,40.8138974961656,-74.0038664652844,Wednesday,17,728,Outdoors & Recreation,-999,-999.0,Clear
9897,349,40.7271457155644,-74.00021099215292,Wednesday,19,14756,Nightlife Spot,2,7.9,Clear
9897,349,40.7271774616936,-74.000483751297,Wednesday,19,6244,Food,2,8.8,Clear
9897,349,40.7405184051488,-74.00581598281859,Wednesday,20,3128,Travel & Transport,-999,9.5,Clear
9897,349,40.739685182620704,-74.0060198307037,Wednesday,20,16944,Food,3,-999.0,Clear
9897,349,40.7399087311527,-74.006073474884,Wednesday,20,27342,Food,2,-999.0,Clear
9897,349,40.7403671896462,-74.0058060757398,Wednesday,20,28297,Food,3,-999.0,Clear
9897,349,40.7044892788271,-74.00969982147221,Wednesday,21,4791,Food,3,8.7,Clear
9897,349,40.7042872392297,-74.0101213515256,Wednesday,21,22791,Food,2,7.9,Clear
9897,349,40.7047414122248,-74.00937795639041,Wednesday,21,11048,Outdoors & Recreation,-999,6.9,Clear
9897,349,40.743698,-73.982888,Wednesday,22,18705,Food,3,-999.0,Clear
9897,349,40.744044646949504,-73.9837369608836,Wednesday,22,5943,Food,2,6.9,Clear
9897,349,40.8331969234033,-73.9140737056732,Thursday,7,2317,Travel & Transport,-999,-999.0,Clear
9897,349,40.8317109030223,-73.9098465262795,Thursday,7,27730,Shop & Service,-999,-999.0,Clear
9897,349,40.832785330400796,-73.9149332664609,Thursday,7,6648,Shop & Service,-999,-999.0,Clear
9897,349,40.83258630275,-73.91532940656191,Thursday,9,16072,Residence,-999,-999.0,Clear
9897,349,40.8324407463521,-73.91492178412709,Thursday,9,272,Professional & Other Places,-999,-999.0,Clear
9897,349,40.8326120241738,-73.9153523711807,Thursday,9,32356,Food,1,-999.0,Clear
9897,349,40.8163274936876,-74.0019497894891,Sunday,14,29584,Food,3,-999.0,Clear
9897,349,40.8138974961656,-74.0038664652844,Sunday,14,728,Outdoors & Recreation,-999,-999.0,Clear
9897,349,40.789741,-73.814256,Sunday,16,10517,Food,1,8.9,Clear
9897,349,40.789671,-73.81406623,Sunday,16,2767,Food,1,8.3,Clear
9897,349,40.78903995,-73.8140035166667,Sunday,16,32372,Food,1,7.5,Clear
9897,349,40.7648276488761,-73.9764457941055,Sunday,18,30916,Food,4,9.3,Clear
10021,354,40.6843073787307,-73.97759780287741,Tuesday,17,10758,Travel & Transport,-999,-999.0,Clear
10021,354,40.712508279903,-74.00766134262079,Tuesday,17,18320,Travel & Transport,-999,-999.0,Clear
10021,354,40.715593139489705,-74.0062536753603,Tuesday,17,36262,Shop & Service,-999,5.7,Clear
10021,354,40.7126587286049,-74.005880355835,Tuesday,17,20846,Professional & Other Places,-999,-999.0,Clear
10021,354,40.7091983224544,-74.0111857652664,Tuesday,18,10481,Outdoors & Recreation,-999,8.1,Clear
10021,354,40.7103775644912,-74.0075540542603,Tuesday,19,15673,Travel & Transport,-999,-999.0,Clear
10021,354,40.7135654797986,-73.9723634719849,Tuesday,19,21440,Outdoors & Recreation,-999,-999.0,Clear
10021,354,40.7084114717555,-73.95790636539459,Tuesday,19,7302,Travel & Transport,-999,-999.0,Clear
10021,354,40.7107667,-73.95655,Tuesday,19,21535,Residence,-999,-999.0,Clear
10021,354,40.7068153765355,-73.95348072052,Tuesday,19,1137,Travel & Transport,-999,-999.0,Clear
10021,354,40.705414144110996,-73.9493829518952,Tuesday,20,37758,Travel & Transport,-999,-999.0,Clear
10021,354,40.706008742379,-73.95002584730791,Tuesday,20,13627,Food,1,7.5,Clear
10021,354,40.707172,-73.95377039909359,Tuesday,20,24547,Food,1,5.6,Clear
10021,354,40.7070669423048,-73.95194304057542,Tuesday,22,16881,Shop & Service,-999,-999.0,Clouds
10021,354,40.70701805107021,-73.9501865708271,Tuesday,22,28621,Shop & Service,-999,5.5,Clouds
10021,354,40.7107667,-73.95655,Tuesday,22,21535,Residence,-999,-999.0,Clouds
10021,354,40.7095642963559,-73.7980628013611,Tuesday,22,13384,Shop & Service,-999,-999.0,Clouds
10021,354,40.7095642963559,-73.7980628013611,Wednesday,6,13384,Shop & Service,-999,-999.0,Clouds
10021,354,40.7110712116457,-74.0096794993046,Wednesday,8,36040,Travel & Transport,-999,-999.0,Clear
10021,354,40.7103775644912,-74.0075540542603,Wednesday,8,15673,Travel & Transport,-999,-999.0,Clear
10021,354,40.711707842454096,-74.01110260410401,Wednesday,8,24797,Travel & Transport,-999,-999.0,Clear
10021,354,40.7087510182879,-74.009495973587,Wednesday,8,13110,Arts & Entertainment,-999,-999.0,Clear
10021,354,40.7095383264416,-74.0147980364314,Wednesday,8,29489,Travel & Transport,-999,7.7,Clear
10021,354,40.7091983224544,-74.0111857652664,Wednesday,8,10481,Outdoors & Recreation,-999,8.1,Clear
10021,354,40.7133335138603,-74.0160604348196,Wednesday,8,24113,Outdoors & Recreation,-999,9.3,Clear
10021,354,40.710978428139,-74.0149988730968,Wednesday,8,4949,Professional & Other Places,-999,-999.0,Clear
10021,354,40.712736253673604,-74.0150275640318,Wednesday,8,10712,Professional & Other Places,-999,-999.0,Clear
10021,354,40.7140045779237,-74.0137135147893,Wednesday,8,12790,Shop & Service,-999,9.2,Clear
10021,354,40.7133939373719,-74.0155669528068,Wednesday,8,9127,Professional & Other Places,-999,-999.0,Clear
10021,354,40.715297624882005,-74.0147852897644,Wednesday,8,13805,Food,2,9.1,Clear
10021,354,40.7137059903455,-74.0142012633797,Wednesday,10,17275,Professional & Other Places,-999,-999.0,Clear
10021,354,40.7154236712394,-74.0158635377884,Wednesday,10,30758,Professional & Other Places,-999,-999.0,Clear
10021,354,40.7151768423896,-74.0139602583495,Wednesday,14,15144,Professional & Other Places,-999,-999.0,Clear
10021,354,40.713277822894504,-74.0159055045576,Wednesday,14,1152,Food,1,-999.0,Clear
10021,354,40.7111094973206,-74.0050435066223,Wednesday,14,16454,College & University,-999,-999.0,Clear
10021,354,40.7130694111687,-74.0044105052948,Wednesday,14,19232,Travel & Transport,-999,-999.0,Clear
10021,354,40.718607279130396,-73.9881134033203,Wednesday,14,18377,Travel & Transport,-999,-999.0,Clear
10021,354,40.7188268326834,-73.9882099628448,Wednesday,14,20034,Food,1,4.9,Clear
10021,354,40.7188936721704,-73.98914659196059,Wednesday,14,623,Shop & Service,-999,5.2,Clear
10021,354,40.718928,-73.9894545078278,Wednesday,14,1751,Professional & Other Places,-999,-999.0,Clear
10021,354,40.7095642963559,-73.7980628013611,Friday,8,13384,Shop & Service,-999,-999.0,Clear
10021,354,40.705071459613706,-73.9471098402602,Friday,8,25135,Residence,-999,-999.0,Clear
10021,354,40.8581181067446,-74.1481296720634,Sunday,17,12936,Arts & Entertainment,-999,-999.0,Clear
10021,354,40.7095642963559,-73.7980628013611,Sunday,17,13384,Shop & Service,-999,-999.0,Clear
10022,354,40.7095642963559,-73.7980628013611,Monday,8,13384,Shop & Service,-999,-999.0,Clear
10022,354,40.705414144110996,-73.9493829518952,Monday,8,37758,Travel & Transport,-999,-999.0,Clear
10022,354,40.6997392325848,-73.95021915435791,Monday,8,27339,Travel & Transport,-999,-999.0,Clear
10022,354,40.6899054282934,-73.9517765784408,Monday,8,16999,Travel & Transport,-999,-999.0,Clear
10022,354,40.6886254895731,-73.9599674933305,Monday,8,29147,Travel & Transport,-999,-999.0,Clear
10022,354,40.6871060402909,-73.9754104614258,Monday,8,31531,Travel & Transport,-999,-999.0,Clear
10022,354,40.6861053695685,-73.9904737472534,Monday,8,28306,Travel & Transport,-999,-999.0,Clear
10022,354,40.6884768534347,-73.9850127696991,Monday,8,5993,Travel & Transport,-999,-999.0,Clear
10022,354,40.680695458897205,-73.9956544648521,Monday,8,14751,Travel & Transport,-999,-999.0,Clear
10022,354,40.6735265522377,-73.9959454536438,Monday,8,35750,Travel & Transport,-999,-999.0,Clear
10022,354,40.660391929765204,-73.9980697631836,Monday,8,33689,Travel & Transport,-999,-999.0,Clear
10022,354,40.6843073787307,-73.97759780287741,Monday,11,10758,Travel & Transport,-999,-999.0,Clear
10022,354,40.762568588643106,-73.96796464920041,Monday,12,30164,Travel & Transport,-999,-999.0,Clouds
10022,354,40.7679169654029,-73.96357597575259,Monday,12,14018,Travel & Transport,-999,-999.0,Clouds
10022,354,40.7689838528489,-73.9568679588325,Monday,12,24689,Food,4,-999.0,Clouds
10022,354,40.7700370337261,-73.9550656140391,Monday,12,30966,Nightlife Spot,3,-999.0,Clouds
10022,354,40.768916636694,-73.95659244224629,Monday,12,35692,Arts & Entertainment,-999,7.7,Clouds
10022,354,40.7656413212799,-73.9546638151362,Monday,13,4727,Food,1,-999.0,Clouds
10022,354,40.7695383003805,-73.9546465951645,Monday,13,11214,Shop & Service,-999,7.0,Clouds
10022,354,40.77033928261,-73.953774114591,Monday,13,1576,Food,2,8.6,Clouds
10022,354,40.7674874801581,-73.95339527311491,Monday,13,36271,Food,1,8.2,Clouds
10022,354,40.767758061577,-73.9533149127063,Monday,13,27890,Food,1,-999.0,Clouds
10022,354,40.768037,-73.9531138,Monday,13,22031,Food,1,-999.0,Clouds
10022,354,40.772422582762104,-73.96073662936709,Monday,13,720,Food,3,8.3,Clear
10022,354,40.773705,-73.9577022,Monday,13,27313,Food,1,-999.0,Clear
10022,354,40.774182869056396,-73.959634582752,Monday,13,19319,Food,1,6.6,Clear
10022,354,40.7811999999471,-73.955645350983,Monday,13,12568,Residence,-999,-999.0,Clear
10022,354,40.778548421880004,-73.9585210500922,Monday,13,10992,Food,2,-999.0,Clear
10022,354,40.776825,-73.957744,Monday,13,24829,Food,1,5.1,Clear
10022,354,40.7787493892806,-73.95599548829429,Monday,13,8913,Food,2,-999.0,Clear
10022,354,40.779539118859404,-73.9552523195744,Monday,14,9014,Shop & Service,-999,6.0,Clouds
10022,354,40.779018642081205,-73.9539577950392,Monday,14,33285,Arts & Entertainment,-999,6.2,Clouds
10022,354,40.7130694111687,-74.0044105052948,Monday,19,19232,Travel & Transport,-999,-999.0,Clouds
10022,354,40.7252667480795,-73.99617075920101,Monday,19,23845,Travel & Transport,-999,-999.0,Clouds
10022,354,40.718607279130396,-73.9881134033203,Monday,19,18377,Travel & Transport,-999,-999.0,Clouds
10022,354,40.7084114717555,-73.95790636539459,Monday,19,7302,Travel & Transport,-999,-999.0,Clouds
10022,354,40.7038650412276,-73.9474014937878,Monday,19,8587,Travel & Transport,-999,-999.0,Clouds
10022,354,40.7002598021248,-73.9411425590515,Monday,19,8674,Travel & Transport,-999,-999.0,Clouds
10022,354,40.70701805107021,-73.9501865708271,Monday,19,28621,Shop & Service,-999,5.5,Clouds
10022,354,40.7089161872864,-73.959064,Monday,19,29907,Food,1,5.4,Clouds
10022,354,40.7008926775139,-73.9423224420305,Monday,20,36893,Food,1,4.8,Clouds
10022,354,40.705071459613706,-73.9471098402602,Monday,21,25135,Residence,-999,-999.0,Clouds
10022,354,40.7095642963559,-73.7980628013611,Monday,21,13384,Shop & Service,-999,-999.0,Clouds
10022,354,40.70293685699011,-73.9468285695388,Tuesday,18,18570,Shop & Service,-999,-999.0,Clouds
10022,354,40.7008926775139,-73.9423224420305,Tuesday,18,36893,Food,1,4.8,Clouds
10022,354,40.700222172527,-73.9474255518072,Tuesday,18,15760,Food,1,-999.0,Clouds
10022,354,40.6999024119916,-73.9468228293157,Tuesday,18,8251,Nightlife Spot,2,-999.0,Clouds
10022,354,40.7001708910779,-73.9501291695856,Tuesday,18,35552,Food,1,-999.0,Clouds
10022,354,40.699945,-73.953894,Tuesday,18,20969,Shop & Service,-999,-999.0,Clouds
10022,354,40.705414144110996,-73.9493829518952,Tuesday,18,37758,Travel & Transport,-999,-999.0,Clouds
10022,354,40.705071459613706,-73.9471098402602,Tuesday,18,25135,Residence,-999,-999.0,Clouds
10022,354,40.7007267893741,-73.9412489923624,Tuesday,18,21018,Shop & Service,-999,5.2,Clouds
10022,354,40.704017401327704,-73.948022532233,Tuesday,21,24435,Outdoors & Recreation,-999,-999.0,Clear
10022,354,40.7038650412276,-73.9474014937878,Tuesday,21,8587,Travel & Transport,-999,-999.0,Clear
10022,354,40.7095642963559,-73.7980628013611,Tuesday,23,13384,Shop & Service,-999,-999.0,Clear
10022,354,40.707297532950605,-74.0121182812915,Wednesday,11,22662,Food,1,6.9,Clouds
10022,354,40.706643565279,-74.0127038955688,Wednesday,11,7000,Food,1,8.0,Clouds
10022,354,40.70856445,-74.011209,Wednesday,11,29121,Shop & Service,-999,7.0,Clouds
10022,354,40.7120040709638,-74.0096139907837,Wednesday,11,18292,Arts & Entertainment,-999,-999.0,Clouds
10022,354,40.711707842454096,-74.01110260410401,Wednesday,12,24797,Travel & Transport,-999,-999.0,Clouds
10022,354,40.711520829067794,-74.0114124722927,Wednesday,12,28881,Nightlife Spot,3,6.0,Clouds
10022,354,40.7114673282201,-74.01328325271609,Wednesday,12,1902,Arts & Entertainment,-999,9.4,Clouds
10022,354,40.7101173197686,-74.0118670463562,Wednesday,13,6053,Professional & Other Places,-999,-999.0,Clouds
10022,354,40.7038650412276,-73.9474014937878,Wednesday,13,8587,Travel & Transport,-999,-999.0,Clouds
10022,354,40.700222172527,-73.9474255518072,Wednesday,15,15760,Food,1,-999.0,Clouds
10022,354,40.7070669423048,-73.95194304057542,Wednesday,22,16881,Shop & Service,-999,-999.0,Clouds
10022,354,40.704964,-73.949692425,Wednesday,22,13497,Shop & Service,-999,5.7,Clouds
10022,354,40.6999024119916,-73.9468228293157,Wednesday,22,8251,Nightlife Spot,2,-999.0,Clouds
10022,354,40.7001708910779,-73.9501291695856,Wednesday,22,35552,Food,1,-999.0,Clouds
10022,354,40.7095642963559,-73.7980628013611,Thursday,6,13384,Shop & Service,-999,-999.0,Clear
10022,354,40.702910672483,-73.9445496875947,Thursday,6,37133,Shop & Service,-999,6.8,Clear
10022,354,40.705414144110996,-73.9493829518952,Thursday,13,37758,Travel & Transport,-999,-999.0,Clouds
10022,354,40.6997392325848,-73.95021915435791,Thursday,13,27339,Travel & Transport,-999,-999.0,Clouds
10022,354,40.695267189937404,-73.9494575737938,Thursday,13,4854,Travel & Transport,-999,-999.0,Clouds
10022,354,40.6899054282934,-73.9517765784408,Thursday,13,16999,Travel & Transport,-999,-999.0,Clouds
10022,354,40.660391929765204,-73.9980697631836,Thursday,13,33689,Travel & Transport,-999,-999.0,Clouds
10022,354,40.670267551729005,-73.9897763729095,Thursday,13,2529,Travel & Transport,-999,-999.0,Clouds
10022,354,40.705414144110996,-73.9493829518952,Thursday,13,37758,Travel & Transport,-999,-999.0,Clouds
10022,354,40.6997392325848,-73.95021915435791,Thursday,13,27339,Travel & Transport,-999,-999.0,Clouds
10022,354,40.6899054282934,-73.9517765784408,Thursday,13,16999,Travel & Transport,-999,-999.0,Clouds
10022,354,40.6886254895731,-73.9599674933305,Thursday,13,29147,Travel & Transport,-999,-999.0,Clouds
10022,354,40.702910672483,-73.9445496875947,Thursday,13,37133,Shop & Service,-999,6.8,Clouds
10022,354,40.705071459613706,-73.9471098402602,Thursday,14,25135,Residence,-999,-999.0,Clouds
10022,354,40.7038650412276,-73.9474014937878,Thursday,14,8587,Travel & Transport,-999,-999.0,Clouds
10022,354,40.704017401327704,-73.948022532233,Thursday,17,24435,Outdoors & Recreation,-999,-999.0,Clouds
10022,354,40.70311774756,-73.9472935270411,Thursday,17,21053,Professional & Other Places,-999,-999.0,Clouds
10022,354,40.7001708910779,-73.9501291695856,Thursday,17,35552,Food,1,-999.0,Clouds
10022,354,40.7070669423048,-73.95194304057542,Thursday,17,16881,Shop & Service,-999,-999.0,Clouds
10022,354,40.712638397719104,-73.95124912261959,Thursday,17,6462,Travel & Transport,-999,-999.0,Clouds
10022,354,40.7357343464241,-73.9905676245691,Thursday,17,24192,Travel & Transport,-999,-999.0,Clouds
10022,354,40.735282496916206,-73.9904031515828,Thursday,17,32276,Outdoors & Recreation,-999,9.4,Clouds
10022,354,40.7385662300362,-73.9900533458664,Thursday,18,32573,Shop & Service,-999,9.5,Clouds
10022,354,40.736887509419496,-73.9902082970545,Thursday,18,28532,Shop & Service,-999,7.9,Clouds
10022,354,40.736493,-73.990112,Thursday,18,9817,Arts & Entertainment,-999,9.1,Clouds
10022,354,40.7363481234085,-73.99004459381099,Thursday,19,35442,Arts & Entertainment,-999,-999.0,Clouds
10022,354,40.7368277597594,-73.99064540863041,Thursday,19,24437,Food,2,8.4,Clouds
10022,354,40.736949700653206,-73.9904737472534,Thursday,19,6246,Food,1,5.1,Clouds
10022,354,40.712638397719104,-73.95124912261959,Thursday,19,6462,Travel & Transport,-999,-999.0,Clouds
10022,354,40.7332100782357,-73.9875984191895,Thursday,19,14349,Travel & Transport,-999,-999.0,Clouds
10022,354,40.717273679029205,-73.9568710327148,Thursday,20,5726,Travel & Transport,-999,-999.0,Clouds
10022,354,40.7095642963559,-73.7980628013611,Thursday,20,13384,Shop & Service,-999,-999.0,Clouds
10022,354,40.7042864157451,-73.9460306768993,Thursday,21,9039,Shop & Service,-999,-999.0,Clouds
10022,354,40.7095642963559,-73.7980628013611,Friday,7,13384,Shop & Service,-999,-999.0,Clear
10022,354,40.705071459613706,-73.9471098402602,Friday,13,25135,Residence,-999,-999.0,Clear
10022,354,40.704017401327704,-73.948022532233,Friday,13,24435,Outdoors & Recreation,-999,-999.0,Clear
10022,354,40.7095642963559,-73.7980628013611,Friday,13,13384,Shop & Service,-999,-999.0,Clear
10022,354,40.704964,-73.949692425,Friday,13,13497,Shop & Service,-999,5.7,Clear
10022,354,40.7052851322243,-73.9480902132791,Friday,14,37987,Professional & Other Places,-999,-999.0,Clear
10022,354,40.7001708910779,-73.9501291695856,Friday,16,35552,Food,1,-999.0,Clear
10022,354,40.7038650412276,-73.9474014937878,Friday,17,8587,Travel & Transport,-999,-999.0,Clear
10022,354,40.7068153765355,-73.95348072052,Friday,17,1137,Travel & Transport,-999,-999.0,Clear
10022,354,40.7084114717555,-73.95790636539459,Friday,17,7302,Travel & Transport,-999,-999.0,Clear
10022,354,40.718607279130396,-73.9881134033203,Friday,17,18377,Travel & Transport,-999,-999.0,Clear
10022,354,40.7135654797986,-73.9723634719849,Friday,17,21440,Outdoors & Recreation,-999,-999.0,Clear
10022,354,40.7121836958424,-73.9677792473058,Friday,17,4260,Travel & Transport,-999,-999.0,Clear
10022,354,40.738223969621295,-73.9962136745453,Friday,18,5466,Travel & Transport,-999,-999.0,Clear
10022,354,40.7357343464241,-73.9905676245691,Friday,18,24192,Travel & Transport,-999,-999.0,Clear
10022,354,40.738223969621295,-73.9962136745453,Friday,19,5466,Travel & Transport,-999,-999.0,Clear
10022,354,40.7038650412276,-73.9474014937878,Friday,19,8587,Travel & Transport,-999,-999.0,Clear
10022,354,40.6997392325848,-73.95021915435791,Friday,20,27339,Travel & Transport,-999,-999.0,Clear
10022,354,40.700222172527,-73.9474255518072,Friday,20,15760,Food,1,-999.0,Clear
10022,354,40.6999024119916,-73.9468228293157,Friday,20,8251,Nightlife Spot,2,-999.0,Clear
10022,354,40.7001708910779,-73.9501291695856,Friday,21,35552,Food,1,-999.0,Clear
10022,354,40.704017401327704,-73.948022532233,Saturday,11,24435,Outdoors & Recreation,-999,-999.0,Clear
10022,354,40.705071459613706,-73.9471098402602,Saturday,11,25135,Residence,-999,-999.0,Clear
10022,354,40.7095642963559,-73.7980628013611,Saturday,11,13384,Shop & Service,-999,-999.0,Clear
10022,354,40.705391466666704,-73.9484979166667,Saturday,12,23523,Professional & Other Places,-999,-999.0,Clear
10022,354,40.706156400172894,-73.9455083137487,Saturday,12,26881,Professional & Other Places,-999,-999.0,Clear
10022,354,40.7032124508855,-73.9436254986029,Saturday,14,3774,Residence,-999,-999.0,Clear
10022,354,40.7023095051428,-73.942494392395,Saturday,15,33728,Shop & Service,-999,-999.0,Clear
10022,354,40.7095642963559,-73.7980628013611,Sunday,12,13384,Shop & Service,-999,-999.0,Clouds
10022,354,40.705414144110996,-73.9493829518952,Sunday,12,37758,Travel & Transport,-999,-999.0,Clouds
10024,354,40.7095642963559,-73.7980628013611,Monday,8,13384,Shop & Service,-999,-999.0,Clouds
10024,354,40.7070669423048,-73.95194304057542,Monday,8,16881,Shop & Service,-999,-999.0,Clouds
10024,354,40.70701805107021,-73.9501865708271,Monday,8,28621,Shop & Service,-999,5.5,Clouds
10024,354,40.7038650412276,-73.9474014937878,Monday,8,8587,Travel & Transport,-999,-999.0,Clouds
10024,354,40.6997392325848,-73.95021915435791,Monday,8,27339,Travel & Transport,-999,-999.0,Clouds
10024,354,40.6899054282934,-73.9517765784408,Monday,8,16999,Travel & Transport,-999,-999.0,Clouds
10024,354,40.6884768534347,-73.9850127696991,Monday,8,5993,Travel & Transport,-999,-999.0,Clouds
10024,354,40.6861053695685,-73.9904737472534,Monday,8,28306,Travel & Transport,-999,-999.0,Clouds
10024,354,40.680695458897205,-73.9956544648521,Monday,8,14751,Travel & Transport,-999,-999.0,Clouds
10024,354,40.670267551729005,-73.9897763729095,Monday,8,2529,Travel & Transport,-999,-999.0,Clouds
10024,354,40.66534009619971,-73.992919921875,Monday,9,29197,Travel & Transport,-999,-999.0,Clouds
10024,354,40.660391929765204,-73.9980697631836,Monday,9,33689,Travel & Transport,-999,-999.0,Clouds
10024,354,40.7514187728686,-73.9912413017774,Monday,9,12292,Professional & Other Places,-999,-999.0,Clouds
10024,354,40.653946812382,-74.0045378711284,Monday,13,28327,Travel & Transport,-999,-999.0,Clouds
10024,354,40.6413120105605,-74.0177893638611,Monday,13,14040,Travel & Transport,-999,-999.0,Clouds
10024,354,40.6319162355853,-74.0059954449378,Monday,13,13599,Travel & Transport,-999,-999.0,Clouds
10024,354,40.625956203703,-73.9970183372498,Monday,13,34328,Travel & Transport,-999,-999.0,Clouds
10024,354,40.62020951410479,-73.99021977491529,Monday,13,18238,Travel & Transport,-999,-999.0,Clouds
